Model Free Analysis Results for 08/05/15:06

Experiemental dataset: DPPC-5pctPG_Avanti-100nm.dat
Simulated dataset: Electron_Density_From_Simulation.dat

------------------------------------------------

Fit Statistics

"[[Fit Statistics]]
    # fitting method   = leastsq
    # function evals   = 95
    # data points      = 466
    # variables        = 2
    chi-square         = 22811.9980
    reduced chi-square = 49.1637887
    Akaike info crit   = 1817.13902
    Bayesian info crit = 1825.42739
[[Variables]]
    k:  1.4632e-05 +/- 2.2048e-07 (1.51%) (init = 1)
    c: -2.9296e-04 +/- 1.2699e-04 (43.35%) (init = 0)
[[Correlations]] (unreported correlations are < 0.100)
    C(k, c) = -0.591"

------------------------------------------------

Fit Data:

q,i
0.00945749,0.0038762131357367533
0.0108925,0.003756404908941675
0.0123275,0.003620030714810308
0.0137625,0.003467219328233703
0.0151975,0.0032981157987939116
0.0166325,0.003112880502329473
0.0180675,0.0029116889573966294
0.0195025,0.0026947316349159394
0.0209375,0.0024622137704556264
0.0223725,0.0022143551976161182
0.0238075,0.001951390241519488
0.0252425,0.0016735677626583552
0.0266775,0.0013811515846392556
0.0281125,0.0010744220042221233
0.0295475,0.0007536809371166817
0.0309824,0.0004192971847847177
0.0324174,7.176341860689651e-05
0.0338524,-0.00026667322306902136
0.0352874,7.91521905817788e-05
0.0367224,0.000464989598093435
0.0381574,0.0008632141640547423
0.0395924,0.0012732246777391225
0.0410274,0.001694598561875673
0.0424624,0.0021269352265086174
0.0438974,0.002569834146585549
0.0453324,0.0030228897275539966
0.0467674,0.0034856898982509343
0.0482024,0.003957815823449589
0.0496374,0.004438842025255158
0.0510724,0.004928336676120757
0.0525074,0.005425861971836551
0.0539424,0.0059309745448074954
0.0553774,0.006443225898716542
0.0568124,0.006962162854767207
0.0582474,0.007487328003988994
0.0596824,0.008018260162243857
0.0611174,0.008554494825715991
0.0625524,0.009095564625308453
0.0639874,0.009640999778746537
0.0654224,0.010190328539422226
0.0668574,0.01074307764116782
0.0682924,0.011298772738253998
0.0697274,0.011856938839987155
0.0711624,0.012417100739344277
0.0725974,0.012978783435135928
0.0740324,0.013541512547234427
0.0754674,0.014104814724446293
0.0769024,0.014668218044647423
0.0783374,0.01523125240683679
0.0797724,0.015793449914800833
0.0812074,0.016354345252115442
0.0826424,0.016913476048247094
0.0840774,0.01747038323554761
0.0855123,0.018024572878647314
0.0869473,0.018575670819822344
0.0883823,0.01912319122748486
0.0898173,0.01966669162763807
0.0912523,0.020205734492584206
0.0926873,0.020739887540740957
0.0941223,0.021268724026780338
0.0955573,0.021791823022119846
0.0969923,0.022308769685820823
0.0984273,0.022819155525971396
0.0998623,0.023322578651653478
0.101297,0.02381854110466555
0.102732,0.024306862396185167
0.104167,0.024787057366320805
0.105602,0.025258752862453576
0.107037,0.025721583456316033
0.108472,0.026175191642572752
0.109907,0.026619228029156387
0.111342,0.02705335151957541
0.112777,0.027477229487415978
0.114212,0.02789053794326566
0.115647,0.028292961694290766
0.117082,0.028684194496700274
0.118517,0.029063939201330224
0.119952,0.029431907892580243
0.121387,0.029787822020931873
0.122822,0.03013141252927294
0.124257,0.030462419973246946
0.125692,0.030780594635838585
0.127127,0.031085696636398173
0.128562,0.03137749603429733
0.129997,0.03165577292739783
0.131432,0.03192031754550204
0.132867,0.03217093033894191
0.134302,0.03240742206244676
0.135737,0.03262961385441825
0.137172,0.03283733731172181
0.138607,0.03303043456008996
0.140042,0.03320875832021522
0.141477,0.03337217196959232
0.142912,0.03352054960015307
0.144347,0.03365377607171865
0.145782,0.03377174706127611
0.147217,0.03387436910806874
0.148652,0.0339615596544716
0.150087,0.03403324708260638
0.151522,0.03408937074663228
