0.00945749	0.13393277666666684	0.054847130660089484
0.0108925	0.09033645666666668	0.02599702397167911
0.0123275	0.05961481333333337	0.02408583316909082
0.0137625	0.045696933333333356	0.020146356292989012
0.0151975	0.01903247	0.016809767249377987
0.0166325	0.015492818333333366	0.011588697315766306
0.0180675	0.00864885666666668	0.013458161144229845
0.0195025	0.007671734999999965	0.010472858734397792
0.0209375	0.011870463333333353	0.010106992348892906
0.0223725	0.00696269333333334	0.00936476108781661
0.0238075	0.009374443333333343	0.00880637243540236
0.0252425	0.013988153333333303	0.005480041571301116
0.0266775	0.01830377499999999	0.006103678939163763
0.0281125	0.020421116666666655	0.007895504543267238
0.0295475	0.03004034166666662	0.009776960463826777
0.0309825	0.0392388283333333	0.008051748103357903
0.0324175	0.040210213333333356	0.00940639992431918
0.0338525	0.048956066666666596	0.007557606370933263
0.0352875	0.05398073499999998	0.0059263271697423256
0.0367225	0.06114316166666667	0.006518633762424699
0.0381575	0.06962594333333334	0.006813000870564958
0.0395925	0.08294939999999996	0.0049584817627278165
0.0410275	0.09135345833333332	0.007716392533905908
0.0424625	0.09937071166666665	0.007523192401582714
0.0438975	0.11041547666666669	0.008940116218078694
0.0453325	0.11698250833333329	0.006270682179650668
0.0467675	0.12599164833333334	0.005264008143735991
0.0482024	0.1373594816666667	0.009190129485198248
0.0496374	0.15034706000000003	0.009608503778922356
0.0510724	0.15938284333333338	0.006340318418260043
0.0525074	0.16715645166666668	0.006364141142090529
0.0539424	0.1773107566666667	0.006215565159631358
0.0553774	0.18928175166666664	0.0057560005134843295
0.0568124	0.2009362266666667	0.007606991301866109
0.0582474	0.21372403999999998	0.006794173910817618
0.0596824	0.219936225	0.0060059291198274484
0.0611174	0.23296716499999992	0.006806397408273181
0.0625524	0.24443595500000007	0.005925489635336327
0.0639874	0.2532654033333333	0.0073788825648466025
0.0654224	0.26607131833333325	0.005521303362818905
0.0668574	0.274165775	0.007849136583990014
0.0682924	0.2865988816666667	0.007582249118423939
0.0697274	0.29909012333333335	0.006789298548109536
0.0711624	0.3065032366666666	0.0076366502440059015
0.0725974	0.3197234466666667	0.007518089758920698
0.0740324	0.32470337833333335	0.004871599326523938
0.0754674	0.3376744883333333	0.007969769921828617
0.0769024	0.3464977466666666	0.00797450352641175
0.0783374	0.35646617333333336	0.00703052341836878
0.0797724	0.36354187833333335	0.006506601366767025
0.0812074	0.37011642	0.005922809886913631
0.0826424	0.3780173733333334	0.007747222125811709
0.0840774	0.3859143	0.005508629254258227
0.0855124	0.39114439833333337	0.006754216953160615
0.0869474	0.39886795999999997	0.006500692678811058
0.0883824	0.40581892833333333	0.00515181555147788
0.0898174	0.41767182	0.007831567381576572
0.0912524	0.41901885000000005	0.006542202535976636
0.0926874	0.42282648166666653	0.0066085245046548224
0.0941224	0.4281350566666668	0.006471579975868181
0.0955574	0.4299810616666666	0.007255649624702762
