0.249289	0.0156084	0.000113928	0.00399166
0.253234	0.0154791	0.000112958	0.00401273
0.25718	0.0150858	0.000111969	0.00402895
0.261125	0.0151427	0.000110764	0.0040484
0.26507	0.0147608	0.000109369	0.00406601
0.269016	0.0145464	0.000108498	0.0040854
0.272961	0.0147509	0.000107669	0.00411016
0.276906	0.014268	0.00010653	0.00413028
0.280852	0.0139566	0.000105288	0.00414523
0.284797	0.0140605	0.000104724	0.00416502
0.288742	0.0140726	0.000103611	0.00418538
0.292688	0.0138765	0.000102697	0.00420499
0.296633	0.0136885	0.000102016	0.00423041
0.300578	0.0135671	0.000101187	0.00425272
0.304524	0.0132968	0.000100556	0.004277
0.308469	0.0133037	0.000100124	0.00430922
0.312414	0.0131064	9.93664e-05	0.00433431
0.31636	0.0133335	9.94465e-05	0.00436184
0.320305	0.013049	9.92575e-05	0.00440098
0.32425	0.0128959	9.89474e-05	0.00443359
0.328196	0.0129898	9.91381e-05	0.0044638
0.332141	0.0128646	9.93195e-05	0.00450225
0.336086	0.0129695	9.97947e-05	0.00454501
0.340032	0.0126786	0.000100866	0.00458186
0.343977	0.0127984	0.000101403	0.00461976
0.347922	0.0127052	0.000102382	0.00466397
0.351868	0.0127306	0.000104153	0.00470676
0.355813	0.0125478	0.000105358	0.0047507
0.359758	0.0125223	0.000107042	0.00479238
0.363704	0.0125927	0.000108513	0.00483488
0.367649	0.0125829	0.000110806	0.00487818
0.371594	0.012606	0.000113055	0.0049265
0.37554	0.0121691	0.000115258	0.00497985
0.379485	0.0123603	0.00011761	0.00502661
0.38343	0.0124161	0.000120679	0.00507556
0.387376	0.0123056	0.000125253	0.00512351
0.391321	0.011954	0.000128292	0.00517343
0.395266	0.0120618	0.000132128	0.00522409
0.399212	0.0120224	0.000137567	0.0052757
0.403157	0.0118505	0.000143551	0.00533118
0.407102	0.0122294	0.000151197	0.00538676
0.411048	0.0119283	0.000160418	0.00544568
0.414993	0.011814	0.000176837	0.00550276
0.418938	0.0115627	0.000190744	0.00555981
0.422884	0.0118313	0.000214501	0.00561497
0.426829	0.0120964	0.000261027	0.00567069
0.430774	0.0118209	0.000323328	0.00573313
0.43472	0.0119643	0.00067073	0.00579567
0.438665	0.0116827	0.000452875	0.00585436
0.44261	0.0117162	0.00034133	0.0059172
0.446556	0.0114605	0.000302961	0.00597892
0.450501	0.0106957	0.0005035	0.00603718
0.454446	0.0111518	0.000364568	0.00609681
0.458392	0.010851	0.000683475	0.00615373
0.462337	0.0110514	0.000436526	0.00621765
0.466282	0.0106979	0.000326943	0.00627626
0.470228	0.0106549	0.000672105	0.0063258
0.474173	0.0109041	0.000367045	0.00638328
0.478118	0.0101125	0.000706994	0.00644092
0.482064	0.0102697	0.00039782	0.00650011
0.486009	0.010656	0.000318361	0.00656143
0.489954	0.0109548	0.00046011	0.0066111
0.4939	0.0103468	0.000337842	0.00666771
0.497845	0.00992231	0.000519801	0.00672141
0.50179	0.0106151	0.00035358	0.00676592
0.505736	0.011033	0.000676091	0.00682405
0.509681	0.00996295	0.000357216	0.00688327
0.513626	0.010687	0.000660095	0.00693613
0.517572	0.0096992	0.000355684	0.00698873
0.521517	0.00970529	0.000660821	0.00704004
0.525462	0.0102631	0.000370889	0.00709943
0.529408	0.00911661	0.000512692	0.00715437
0.533353	0.00929215	0.000375394	0.00718877
0.537298	0.00983995	0.000470649	0.00723566
0.541243	0.00957794	0.000353648	0.00729252
0.545189	0.00971109	0.000442358	0.0073415
0.549134	0.00970903	0.000358628	0.00738997
0.553079	0.00945145	0.000428613	0.00743988
0.557025	0.0109751	0.000806464	0.00748222
0.56097	0.00926606	0.000404368	0.00753292
0.564915	0.00860488	0.000581046	0.00758345
0.568861	0.00948007	0.000370388	0.00762244
0.572806	0.00917891	0.000504319	0.00767584
0.576751	0.0102137	0.000825127	0.00772882
0.580697	0.00907818	0.00042169	0.00777598
0.584642	0.0093008	0.000643318	0.00782379
0.588587	0.00859367	0.000404624	0.0078691
0.592533	0.00893727	0.000473653	0.00791469
0.596478	0.00913483	0.000875656	0.00795966
0.600423	0.00867757	0.000432803	0.0080073
0.604369	0.00875109	0.000602124	0.00805646
0.608314	0.00778145	0.00084358	0.00810133
0.612259	0.00829077	0.000476758	0.00814802
0.616205	0.00793362	0.000615443	0.00819376
0.62015	0.00832393	0.000439589	0.00823936
0.624095	0.00790894	0.00054124	0.00828872
0.628041	0.00827845	0.000647722	0.0083356
0.631986	0.00858523	0.000475903	0.00837888
0.635931	0.00806722	0.000540349	0.00842041
0.639877	0.00927638	0.000695974	0.00847249
0.643822	0.00856336	0.000519963	0.00851749
0.647767	0.00762525	0.00056798	0.00855863
0.651713	0.00658005	0.000748314	0.00860376
0.655658	0.00919027	0.00115035	0.00865055
0.659603	0.00789605	0.000632776	0.00869558
0.663549	0.00816488	0.000685114	0.00874127
0.667494	0.00703937	0.00118423	0.00879423
0.671439	0.00705883	0.000621436	0.00883608
0.675385	0.00703956	0.000742394	0.00887891
0.67933	0.00713403	0.00088834	0.00892369
0.683275	0.00648525	0.000676733	0.00896759
0.687221	0.00637649	0.000775718	0.00901009
0.691166	0.00618896	0.000846007	0.00904873
0.695111	0.00780469	0.00155152	0.0090966
0.699057	0.00658821	0.000766196	0.00914318
0.703002	0.00682033	0.00100244	0.00918927
0.706947	0.00606995	0.00115622	0.00923443
0.710893	0.00263026	0.00178292	0.00927225
0.714838	0.00715179	0.000946976	0.00931239
0.718783	0.0065136	0.00117088	0.00935312
0.722729	0.005633	0.00141495	0.00940351
0.726674	0.00537407	0.00215413	0.00944396
0.730619	0.00543003	0.00115735	0.00947765
0.734565	0.00472441	0.00141778	0.00952383
0.73851	0.00684765	0.00175955	0.00956743
0.742455	0.00115338	0.0026891	0.00960968
0.746401	0.00333873	0.0014056	0.00964597
0.750346	0.00617455	0.00144376	0.00968347
0.754291	0.00432203	0.00185055	0.00972663
0.758237	0.00413216	0.00317225	0.00976419
0.762182	0.00543163	0.00273552	0.00980182
0.766127	0.00596443	0.00325046	0.00983753
0.770073	0.000501637	0.00383955	0.00987391
0.774018	0.00396104	0.00548548	0.00990621
0.777963	0.00707481	0.00769072	0.00495878
